pincode,district,latitude,longitude
573120,HASSAN,12.79,76.05
573121,HASSAN,13.23,76.06
573122,HASSAN,13.24,76.15
573123,HASSAN,12.76,75.73
573124,HASSAN,12.99,76.62
573125,HASSAN,13.29,76.1
573126,HASSAN,13.39,76.34
573127,HASSAN,12.97,75.81
573128,HASSAN,12.88,76.08
573129,HASSAN,12.83,75.89
573130,HASSAN,12.65,76.06
573131,HASSAN,13.01,76.51
573133,HASSAN,12.66,76.1
573134,HASSAN,12.87,75.77
573135,HASSAN,12.86,76.45
573136,HASSAN,13.004,76.139
573137,HASSAN,12.7,75.86
573141,HASSAN,13.05,76.52
573142,HASSAN,12.6921389,76.0815278
573144,HASSAN,13.47,76.27
573162,HASSAN,13.1502222,76.2286389
573164,HASSAN,13.13,76.29
573165,HASSAN,12.97,75.73
573201,HASSAN,13.0053333,76.1000556
573202,HASSAN,13.04,76.11
573210,HASSAN,12.64,76.3
573211,HASSAN,12.72,76.18
573212,HASSAN,12.9,76.14
573213,HASSAN,12.96,76.03
573214,HASSAN,12.9,75.86
573215,HASSAN,13.08,75.94
573216,HASSAN,13.07,76.02
573217,HASSAN,13.02,76
573218,HASSAN,12.98,75.92
573219,HASSAN,13.08,76.1
573220,HASSAN,12.93,76.23
573225,HASSAN,12.98,76.25
573226,HASSAN,13.03,76.23
574101,UDUPI,13.2671792,75.042852
574102,UDUPI,13.2734233,74.8974333
574103,UDUPI,13.10793,74.778531
574104,UDUPI,13.21275,74.9947806
574105,UDUPI,13.2778498,74.7652452
574106,UDUPI,13.1998297,74.7922926
574107,UDUPI,13.1811458,75.0266991
574108,UDUPI,13.3534196,74.9530455
574109,UDUPI,13.1433276,75.154812
574110,UDUPI,13.11,74.55
574111,UDUPI,13.1410833,74.7723611
574112,UDUPI,13.1521186,74.8334055
574113,UDUPI,13.17309,74.820201
574114,UDUPI,13.174528,74.991806
574115,UDUPI,13.2435927,74.7917132
574116,UDUPI,13.2599541,74.8081176
574117,UDUPI,13.188822,74.7545593
574118,UDUPI,13.3135447,74.7775297
574119,UDUPI,13.1760439,74.7529285
574122,UDUPI,13.196562,75.1064954
574129,UDUPI,13.1410736,74.9543653
574141,DAKSHINA KANNADA,13.080074,74.860667
574142,DAKSHINA KANNADA,12.950701,74.871659
574143,DAKSHINA KANNADA,12.8695163,74.9744248
574144,DAKSHINA KANNADA,12.9663226,74.9702512
574145,DAKSHINA KANNADA,12.939772,74.928874
574146,DAKSHINA KANNADA,13.0220651,74.7902864
574148,DAKSHINA KANNADA,13.044996,74.870751
574150,DAKSHINA KANNADA,13.0431365,74.8431474
574151,DAKSHINA KANNADA,12.9585182,74.9132818
574153,DAKSHINA KANNADA,12.792232,74.9811631
574154,DAKSHINA KANNADA,13.0709886,74.7864991
574162,DAKSHINA KANNADA,12.973913,74.990913
574197,DAKSHINA KANNADA,13.0577778,75.0149722
574198,DAKSHINA KANNADA,12.8909425,75.4802239
574199,DAKSHINA KANNADA,12.847067,74.9207839
574201,DAKSHINA KANNADA,12.76256,75.20044
574202,DAKSHINA KANNADA,12.7314809,75.2577686
574203,DAKSHINA KANNADA,12.7774861,75.1965605
574210,DAKSHINA KANNADA,12.7191427,75.2473616
574211,DAKSHINA KANNADA,12.9254487,75.0163685
574212,DAKSHINA KANNADA,12.6663889,75.3686389
574213,DAKSHINA KANNADA,13.1270832,75.0233946
574214,DAKSHINA KANNADA,13.1006791,75.3644201
574216,DAKSHINA KANNADA,12.9314318,75.4364857
574217,DAKSHINA KANNADA,12.9376974,75.2594813
574218,DAKSHINA KANNADA,12.5767461,75.610236
574219,DAKSHINA KANNADA,12.8830379,75.0267157
574220,DAKSHINA KANNADA,12.7754476,75.1539671
574221,DAKSHINA KANNADA,12.7178483,75.4775632
574222,DAKSHINA KANNADA,12.7931717,75.0768697
574223,DAKSHINA KANNADA,12.6075641,75.3191257
574224,DAKSHINA KANNADA,12.9595856,75.2140844
574225,DAKSHINA KANNADA,13.034139,74.966583
574226,DAKSHINA KANNADA,13.0974824,74.9381218
574227,DAKSHINA KANNADA,13.0716797,74.9959413
574228,DAKSHINA KANNADA,13.0072538,75.3499866
574229,DAKSHINA KANNADA,12.8256314,75.4692654
574230,DAKSHINA KANNADA,12.7365891,75.5383373
574231,DAKSHINA KANNADA,12.8523531,74.9879693
574232,DAKSHINA KANNADA,12.6731924,75.518092
574233,DAKSHINA KANNADA,12.9509167,75.1720556
574234,KODAGU,12.499632,75.5432404
574235,DAKSHINA KANNADA,12.7266389,75.0949444
574236,DAKSHINA KANNADA,13.1061974,75.1091944
574237,DAKSHINA KANNADA,13.0219975,75.0389635
574238,DAKSHINA KANNADA,12.7018062,75.599202
574239,DAKSHINA KANNADA,12.5536006,75.2992319
574240,DAKSHINA KANNADA,12.9356234,75.330166
574241,DAKSHINA KANNADA,12.8054208,75.3060518
574242,DAKSHINA KANNADA,12.9973919,75.1295946
574243,DAKSHINA KANNADA,12.6827114,75.0791835
574244,UDUPI,13.226917,74.9058949
574248,DAKSHINA KANNADA,12.5654164,75.505544
574253,DAKSHINA KANNADA,12.8067329,75.1135623
574259,DAKSHINA KANNADA,12.6663287,75.1995297
574260,DAKSHINA KANNADA,12.7099052,75.0646173
574265,DAKSHINA KANNADA,12.9309311,75.1036476
574267,DAKSHINA KANNADA,13.004513,74.966025
574274,DAKSHINA KANNADA,13.0471478,74.9000621
574279,DAKSHINA KANNADA,12.732307,75.021541
574285,DAKSHINA KANNADA,12.8834722,74.8757222
574313,DAKSHINA KANNADA,12.5852004,75.2248133
574314,DAKSHINA KANNADA,12.5320927,75.4107655
574323,DAKSHINA KANNADA,12.7908232,75.051881
574324,DAKSHINA KANNADA,12.9790606,75.1088618
574325,DAKSHINA KANNADA,12.8068177,75.211413
574326,DAKSHINA KANNADA,12.8760924,75.2125856
574327,DAKSHINA KANNADA,12.55425,75.3845833
574328,DAKSHINA KANNADA,12.7030172,75.3936278
574509,DAKSHINA KANNADA,13.003183,74.881115
575001,DAKSHINA KANNADA,12.8644167,74.8493333
575002,DAKSHINA KANNADA,12.8699195,74.8729842
575003,DAKSHINA KANNADA,12.8744,74.843395
575004,DAKSHINA KANNADA,12.886648,74.841299
575005,DAKSHINA KANNADA,12.8834722,74.8757222
575006,DAKSHINA KANNADA,12.902731,74.83564
575007,DAKSHINA KANNADA,12.8683853,74.9296969
575008,DAKSHINA KANNADA,12.897171,74.860382
575009,DAKSHINA KANNADA,12.853372,74.878526
575010,DAKSHINA KANNADA,12.944492,74.815721
575011,DAKSHINA KANNADA,12.9553889,74.8132222
575013,DAKSHINA KANNADA,12.8497064,74.8276871
575014,DAKSHINA KANNADA,12.9953932,74.8087614
575015,DAKSHINA KANNADA,12.9400753,74.8535329
575016,DAKSHINA KANNADA,12.896589,74.875115
575017,DAKSHINA KANNADA,12.8196656,74.8783916
575018,DAKSHINA KANNADA,12.7866789,74.9079167
575019,DAKSHINA KANNADA,12.96011,74.807761
575020,DAKSHINA KANNADA,12.8203889,74.84175
575022,DAKSHINA KANNADA,12.8056967,74.8652166
575023,DAKSHINA KANNADA,12.7833378,74.8879724
575025,DAKSHINA KANNADA,13.0088333,74.7932778
575028,DAKSHINA KANNADA,12.9039943,74.8931974
575029,DAKSHINA KANNADA,12.9106247,74.9135607
575030,DAKSHINA KANNADA,13.028481,74.8467415
576101,UDUPI,13.3243915,74.7675197
576102,UDUPI,13.3252945,74.7725572
576103,UDUPI,13.353522,74.7421624
576104,UDUPI,13.3489167,74.7860833
576105,UDUPI,13.3905258,74.7598864
576106,UDUPI,13.3766427,74.7209944
576107,UDUPI,13.3329763,74.8270919
576108,UDUPI,13.3281105,74.7115089
576111,UDUPI,13.1871649,74.8972844
576112,UDUPI,13.4903616,75.0675652
576113,UDUPI,13.3189489,74.8827538
576114,UDUPI,13.394671,74.736873
576115,UDUPI,13.408508,74.698703
576117,UDUPI,13.2079679,74.9716494
576120,UDUPI,13.263017,74.833528
576121,UDUPI,13.1383979,74.9042695
576122,UDUPI,13.259717,74.747596
576124,UDUPI,13.38874,74.8237238
576201,UDUPI,13.63175,74.6918333
576210,UDUPI,13.5122576,74.7743362
576211,UDUPI,13.6372485,74.7949785
576212,UDUPI,13.5673824,74.9411159
576213,UDUPI,13.4273396,74.7715666
576214,UDUPI,13.852181,74.6299442
576215,UDUPI,13.4301086,74.8850652
576216,UDUPI,13.654129,74.667504
576217,UDUPI,13.6137219,74.715335
576218,UDUPI,13.446184,74.704565
576219,UDUPI,13.8081284,74.6594807
576220,UDUPI,13.862706,74.811087
576221,UDUPI,13.5396715,74.7437021
576222,UDUPI,13.5791644,74.864498
576223,UDUPI,13.5308202,74.8543056
576224,UDUPI,13.7264672,74.6426113
576225,UDUPI,13.499076,74.710816
576226,UDUPI,13.4783522,74.713368
576227,UDUPI,13.6232466,74.8192593
576228,UDUPI,13.95689,74.58026
576229,UDUPI,13.7435062,74.897891
576230,UDUPI,13.638787,74.701365
576231,UDUPI,13.5615714,74.7495791
576232,UDUPI,13.8480528,74.6321949
576233,UDUPI,13.7191136,74.7026726
576234,UDUPI,13.4625979,74.8290047
576235,UDUPI,13.7050589,74.7072217
576247,UDUPI,13.6772778,74.658
576257,UDUPI,13.5704978,74.7134336
576282,UDUPI,13.7252935,74.9362823
576283,UDUPI,13.6508037,74.7706561
577001,DAVANAGERE,14.469927,75.91509
577002,DAVANAGERE,14.395693,75.922985
577003,DAVANAGERE,14.446827,75.944872
577004,DAVANAGERE,14.438152,75.895511
577005,DAVANAGERE,14.4387778,75.9180833
577006,DAVANAGERE,,
577007,DAVANAGERE,14.2215833,76.3974167
577008,DAVANAGERE,14.455986,75.931808
577101,CHIKMAGALUR,13.3022317,75.6820062
577102,CHIKMAGALUR,13.3042238,75.7961348
577111,CHIKMAGALUR,13.2321721,75.6855501
577112,CHIKMAGALUR,13.333345,75.4904891
577113,CHIKMAGALUR,13.1670802,75.5354108
577114,CHIKMAGALUR,13.3389638,75.3466073
577115,SHIMOGA,13.74,75.99
577116,CHIKMAGALUR,13.5911268,75.9061993
577117,CHIKMAGALUR,13.3911718,75.4272493
577120,CHIKMAGALUR,13.5198122,75.299827
577121,CHIKMAGALUR,13.1982873,75.4113022
577122,CHIKMAGALUR,13.1450937,75.5096427
577123,CHIKMAGALUR,13.3792752,75.3890802
577124,CHIKMAGALUR,13.2510012,75.3876425
577125,CHIKMAGALUR,13.5803641,75.2119644
577126,CHIKMAGALUR,13.4310263,75.3253819
577127,CHIKMAGALUR,13.6178814,75.4174177
577128,CHIKMAGALUR,13.7029517,75.6564494
577129,CHIKMAGALUR,13.5586184,75.8326102
577130,CHIKMAGALUR,13.3249551,75.6984354
577131,CHIKMAGALUR,13.4042459,75.7058282
577132,CHIKMAGALUR,13.0640834,75.6756474
577133,CHIKMAGALUR,13.2567166,75.7769731
577134,CHIKMAGALUR,13.6938661,75.4710807
577135,CHIKMAGALUR,13.4340535,75.9213511
577136,CHIKMAGALUR,13.4666799,75.5830602
577137,CHIKMAGALUR,13.5186718,75.8048896
577138,CHIKMAGALUR,13.4803515,76.1672963
577139,CHIKMAGALUR,13.4600311,75.2328254
577140,CHIKMAGALUR,13.6139653,76.1496393
577144,CHIKMAGALUR,13.6868249,75.7043282
577145,CHIKMAGALUR,13.8205062,75.981851
577146,CHIKMAGALUR,13.3357805,76.0116316
577160,CHIKMAGALUR,13.2378567,75.4841657
577168,CHIKMAGALUR,13.3771692,75.9128324
577175,CHIKMAGALUR,13.4190117,76.0556761
577179,CHIKMAGALUR,13.2361923,75.4097787
577180,CHIKMAGALUR,13.6977683,76.1519674
577181,CHIKMAGALUR,13.2747778,75.3430278
577182,CHIKMAGALUR,13.5617834,76.315837
577201,SHIMOGA,13.9587778,75.5866667
577202,SHIMOGA,13.92,75.57
577203,SHIMOGA,13.84,75.56
577204,SHIMOGA,13.9,75.65
577205,SHIMOGA,13.93,75.49
577211,SHIMOGA,14.02,75.46
577213,DAVANAGERE,13.92,75.98
577214,SHIMOGA,14.23,75.34
577215,DAVANAGERE,14.03,76.02
577216,SHIMOGA,14.01,75.66
577217,DAVANAGERE,14.19,75.63
577218,DAVANAGERE,14.15,75.96
577219,DAVANAGERE,14.32,75.84
577220,SHIMOGA,13.7258611,75.4698889
577221,DAVANAGERE,14.09,75.92
577222,SHIMOGA,13.87,75.62
577223,DAVANAGERE,14.2,75.52
577224,DAVANAGERE,14.23,75.73
577225,DAVANAGERE,14.13,75.49
577226,SHIMOGA,13.84,75.4
577227,SHIMOGA,13.96,75.68
577228,CHIKMAGALUR,13.6931962,75.87958
577229,SHIMOGA,13.85,75.67
577230,DAVANAGERE,14.1051111,75.6849722
577231,DAVANAGERE,14.21,75.84
577232,SHIMOGA,13.75,75.31
577233,SHIMOGA,13.95,75.77
577243,SHIMOGA,14.09,75.72
577245,SHIMOGA,13.83,75.74
577301,SHIMOGA,13.89,75.85
577302,SHIMOGA,13.8,75.7
577401,SHIMOGA,14.14,74.7
577411,SHIMOGA,13.57,75.13
577412,SHIMOGA,14.07,75.26
577413,SHIMOGA,14.55,75.25
577414,SHIMOGA,13.73,75.16
577415,SHIMOGA,13.65,75.37
577416,SHIMOGA,14.06,75.48
577417,SHIMOGA,14.06,75.08
577418,SHIMOGA,13.96,75.21
577419,SHIMOGA,14.42,75.26
577421,SHIMOGA,14.14,74.82
577422,SHIMOGA,13.79,75.29
577423,SHIMOGA,14.0554167,75.4006667
577424,SHIMOGA,13.6,75.13
577425,SHIMOGA,13.73,75.02
577426,SHIMOGA,13.91,75.34
577427,SHIMOGA,14.33,75.49
577428,SHIMOGA,14.37,75.32
577429,SHIMOGA,14.38,75.12
577430,SHIMOGA,14.2,74.87
577431,SHIMOGA,13.9587778,75.5866667
577432,SHIMOGA,13.68,75.09
577433,SHIMOGA,14.5,75.2
577434,SHIMOGA,14.32,75.05
577435,SHIMOGA,14.2108,74.7677
577436,SHIMOGA,13.88,75.23
577451,SHIMOGA,13.7358889,75.6323889
577452,SHIMOGA,13.91,75.85
577453,SHIMOGA,13.14,77.42
577501,CHITRADURGA,14.2263333,76.34925
577502,CHITRADURGA,14.378112,76.36807
577511,CHITRADURGA,13.795645,76.745195
577512,DAVANAGERE,26.031887,80.191448
577513,DAVANAGERE,14.533235,76.175476
577514,DAVANAGERE,12.461107,76.972947
577515,CHITRADURGA,13.761369,76.230531
577516,DAVANAGERE,14.4423708,75.6455582
577517,CHITRADURGA,14.312018,76.454863
577518,CHITRADURGA,14.082743,76.163158
577519,CHITRADURGA,26.948827,75.805967
577520,CHITRADURGA,14.189066,76.221839
577521,DAVANAGERE,13.121561,77.621189
577522,CHITRADURGA,14.138556,76.718501
577523,CHITRADURGA,14.13477,76.175031
577524,CHITRADURGA,14.258629,76.491009
577525,DAVANAGERE,12.754579,77.787016
577526,CHITRADURGA,14.082743,76.163158
577527,CHITRADURGA,13.85726,76.323204
577528,DAVANAGERE,14.520478,76.392667
577529,CHITRADURGA,51.154541,3.594837
577530,DAVANAGERE,14.384184,75.746036
577531,CHITRADURGA,13.033493,77.673888
577532,CHITRADURGA,14.1522,76.52025
577533,CHITRADURGA,13.76185,76.4616
577534,DAVANAGERE,14.352468,76.018156
577535,CHITRADURGA,13.157947,77.326033
577536,CHITRADURGA,14.620713,76.598512
577537,CHITRADURGA,14.316717,76.649983
577538,CHITRADURGA,14.307288,76.809383
577539,CHITRADURGA,13.955749,76.085001
577540,CHITRADURGA,14.863236,76.80073
577541,CHITRADURGA,16.469927,74.934244
577542,CHITRADURGA,13.591482,76.412816
577543,CHITRADURGA,13.408027,76.238135
577544,DAVANAGERE,14.2,75.92
577545,CHITRADURGA,13.9438309,76.6160633
577546,CHITRADURGA,14.2215833,76.3974167
577547,CHIKMAGALUR,13.6958509,75.9312619
577548,CHIKMAGALUR,13.478083,76.016201
577549,CHIKMAGALUR,13.8530896,76.019005
577550,CHIKMAGALUR,13.7381333,76.0883535
577551,DAVANAGERE,14.23,75.81
577552,DAVANAGERE,14.2,75.99
577553,DAVANAGERE,14.508691,76.29717
577554,CHITRADURGA,14.2215833,76.3974167
577555,CHITRADURGA,14.2215833,76.3974167
577556,DAVANAGERE,13.03577,77.597022
577557,CHITRADURGA,13.742798,75.88471
577558,CHITRADURGA,14.021369,76.535457
577566,DAVANAGERE,26.315007,28.418465
577589,DAVANAGERE,14.510337,75.878812
577596,CHITRADURGA,14.080138,76.898031
577597,CHITRADURGA,13.704358,76.286287
577598,CHITRADURGA,13.9579,76.64452
577599,CHITRADURGA,13.95421,75.672936
577601,DAVANAGERE,14.508811,75.761133
580001,DHARWAD,15.4550628,75.009044
580002,DHARWAD,15.4306768,75.0148165
580003,DHARWAD,15.4380083,74.9863283
580004,DHARWAD,15.4393987,75.0187632
580005,DHARWAD,15.5053597,74.9744663
580006,DHARWAD,15.4703333,75.0182778
580007,DHARWAD,15.4394464,74.8477867
580008,DHARWAD,15.4698492,75.0040862
580009,DHARWAD,15.4101278,75.0461907
580011,DHARWAD,15.5395664,74.9007745
580020,DHARWAD,15.352303,75.144945
580021,DHARWAD,15.358532,75.1270112
580023,DHARWAD,15.4482278,75.2043957
580024,DHARWAD,15.2365177,75.0981162
580025,DHARWAD,15.3944345,75.0791224
580026,DHARWAD,15.3584362,75.0453445
580027,DHARWAD,15.3510107,75.0815782
580028,DHARWAD,15.1688526,75.2153504
580029,DHARWAD,15.3502984,75.1537179
580030,DHARWAD,15.3565797,75.093143
580031,DHARWAD,15.3682678,75.1228692
580032,DHARWAD,15.3683243,75.1376003
580112,DHARWAD,15.4859612,75.1282133
580114,DHARWAD,15.3982152,75.0026091
580118,DHARWAD,15.3509268,74.9181671
581101,HAVERI,14.7592743,75.2196997
581102,HAVERI,14.7298717,75.167575
581103,DHARWAD,15.4319024,74.7380983
581104,HAVERI,14.6536059,75.1032603
581105,DHARWAD,15.608216,74.9088122
581106,HAVERI,14.5871458,75.3980752
581107,DHARWAD,15.121603,75.4158919
581108,HAVERI,14.9453744,75.6481429
581109,HAVERI,14.6254321,75.3705756
581110,HAVERI,14.7416818,75.4027679
581111,HAVERI,14.4710934,75.3553104
581112,HAVERI,14.8691058,75.4052862
581113,DHARWAD,15.2675486,75.3401513
581115,HAVERI,14.7783856,75.6925124
581116,HAVERI,14.4113542,75.5544119
581117,DHARWAD,15.204117,75.3818496
581118,HAVERI,14.9224162,75.3164286
581119,HAVERI,14.348354,75.5974179
581120,HAVERI,14.6184921,75.2789774
581121,UTTARA KANNADA,12.6155,74.8345
581123,HAVERI,14.4932818,75.7054005
581126,HAVERI,15.1069764,75.333411
581128,HAVERI,14.8221958,75.4769017
581129,UTTARA KANNADA,,
581145,HAVERI,14.5629902,75.742287
581148,HAVERI,14.7445995,75.2941284
581186,UTTARA KANNADA,,
581187,UTTARA KANNADA,,
581193,HAVERI,14.9546966,75.1404928
581195,DHARWAD,15.2730529,75.3955698
581196,DHARWAD,15.1928738,75.0668403
581198,HAVERI,14.7165346,75.48228
581199,HAVERI,14.8138217,75.1511303
581201,DHARWAD,15.5581567,75.0374824
581202,HAVERI,14.9114289,75.2291134
581203,HAVERI,14.9102703,75.1239312
581204,DHARWAD,15.4167801,74.9571223
581205,HAVERI,15.0511086,75.2365953
581206,DHARWAD,15.6178798,74.9837312
581207,DHARWAD,15.2071917,75.1389558
581208,HAVERI,14.5380855,75.5359707
581209,DHARWAD,15.421695,75.3223735
581210,HAVERI,14.316194,75.5555698
581211,HAVERI,14.6706474,75.7324979
581212,HAVERI,15.1286971,75.126582
581213,HAVERI,14.9250097,75.5711653
581237,HAVERI,15.0191152,75.4468912
581301,UTTARA KANNADA,14.8074786,74.129461
581302,UTTARA KANNADA,14.7970824,74.1112971
581303,UTTARA KANNADA,14.8370278,74.1321667
581304,UTTARA KANNADA,14.8313606,74.1434231
581306,UTTARA KANNADA,14.8152423,74.1484681
581307,UTTARA KANNADA,14.7877735,74.1278145
581308,UTTARA KANNADA,14.7700672,74.1584288
581314,UTTARA KANNADA,14.679187,74.2969331
581315,UTTARA KANNADA,,
581316,UTTARA KANNADA,14.7160727,74.2925451
581317,UTTARA KANNADA,14.9037844,74.3017289
581318,UTTARA KANNADA,,
581319,UTTARA KANNADA,14.58031,14.58031
581320,UTTARA KANNADA,13.9571363,74.5801422
581321,UTTARA KANNADA,14.7065133,74.2701647
581322,UTTARA KANNADA,,
581323,UTTARA KANNADA,14.386794,74.4549367
581324,UTTARA KANNADA,14.7676891,74.2030558
581325,UTTARA KANNADA,,
581326,UTTARA KANNADA,14.5494753,74.3244526
581327,UTTARA KANNADA,14.337573,74.4311408
581328,UTTARA KANNADA,14.8813951,74.2105404
581329,UTTARA KANNADA,,
581330,UTTARA KANNADA,14.4665342,74.3946126
581331,UTTARA KANNADA,,
581332,UTTARA KANNADA,14.4069115,74.4178536
581333,UTTARA KANNADA,14.5636812,74.4778492
581334,UTTARA KANNADA,14.2836432,74.4402861
581335,UTTARA KANNADA,14.2693202,74.4756054
581336,UTTARA KANNADA,,
581337,UTTARA KANNADA,,
581338,UTTARA KANNADA,14.3775956,74.4589865
581339,UTTARA KANNADA,14.864202,74.2555785
581340,UTTARA KANNADA,,
581341,UTTARA KANNADA,14.3087594,74.4181847
581342,UTTARA KANNADA,14.2478626,74.4568085
581343,UTTARA KANNADA,14.428964,74.415544
581344,UTTARA KANNADA,14.5982449,74.3664073
581345,UTTARA KANNADA,14.8765817,74.1168962
581346,UTTARA KANNADA,14.81,77.002
581347,UTTARA KANNADA,,
581348,UTTARA KANNADA,14.1876938,74.5229505
581349,UTTARA KANNADA,,
581350,UTTARA KANNADA,14.0992238,74.4896911
581351,UTTARA KANNADA,14.4870345,74.3807692
581352,UTTARA KANNADA,14.8644376,74.1411164
581353,UTTARA KANNADA,14.6014777,74.3045695
581354,UTTARA KANNADA,14.0322271,74.5343382
581355,UTTARA KANNADA,,
581356,UTTARA KANNADA,,
581357,UTTARA KANNADA,14.6209291,74.3502207
581358,UTTARA KANNADA,,
581359,UTTARA KANNADA,,
581360,UTTARA KANNADA,14.8833889,74.1308937
581361,UTTARA KANNADA,14.293263,74.5234302
581362,UTTARA KANNADA,14.5155899,74.5246469
581363,UTTARA KANNADA,15.71,74.39
581365,UTTARA KANNADA,,
581384,UTTARA KANNADA,14.2382855,74.6175537
581396,UTTARA KANNADA,14.9165695,74.3489515
581400,UTTARA KANNADA,14.9023323,74.3158423
581401,UTTARA KANNADA,,
581402,UTTARA KANNADA,14.739777,74.879436
581403,UTTARA KANNADA,,
581411,UTTARA KANNADA,,
581412,UTTARA KANNADA,,
581421,UTTARA KANNADA,14.0896981,74.567058
581423,UTTARA KANNADA,14.2398038,74.5189915
581440,UTTARA KANNADA,14.4496705,74.4426559
581450,UTTARA KANNADA,,
581453,UTTARA KANNADA,,
582101,GADAG,15.4328056,75.6361389
582102,GADAG,15.5877311,15.5877311
582103,GADAG,15.422743,75.5871461
582111,GADAG,15.5751062,75.7933777
582112,GADAG,15.0433455,75.6901728
582113,GADAG,15.2686448,75.8312593
582114,GADAG,15.704375,75.9578811
582115,GADAG,15.401854,75.8337913
582116,GADAG,15.1185483,75.544499
582117,GADAG,15.2640314,75.4296039
582118,GADAG,15.1170463,75.7617794
582119,GADAG,15.6336076,75.8207022
582120,GADAG,15.1927168,75.67744
582201,DHARWAD,15.525741,75.4473455
582202,GADAG,15.696264,75.5654739
582203,GADAG,15.7788867,75.588101
582204,GADAG,15.582946,75.5503784
582205,GADAG,15.3683049,75.4681741
582206,GADAG,15.8541679,75.4918917
582207,GADAG,15.7146025,75.2882749
582208,DHARWAD,15.6257791,75.2922889
582209,GADAG,15.7065773,75.662561
582210,GADAG,14.98912645,75.6015121
582211,GADAG,15.7388819,75.8247918
583101,NAN,15.1428889,76.9414444
583102,NAN,15.23971,76.897588
583103,NAN,15.1741079,76.964985
583104,NAN,,
583105,NAN,15.1555236,76.8725778
583111,NAN,15.1388321,77.1106322
583112,NAN,15.0088584,76.5556609
583113,NAN,15.808539,76.706342
583114,NAN,15.658065,77.0997512
583115,NAN,15.2555474,76.8382333
583116,NAN,15.3742131,76.8031966
583117,NAN,15.3433927,77.0585591
583118,NAN,15.1484167,76.9351667
583119,NAN,14.9135214,76.5173893
583120,NAN,15.4008164,76.9032986
583121,NAN,15.6326005,76.9107003
583122,NAN,15.5316692,76.9520193
583123,NAN,15.2184588,76.6479559
583124,NAN,14.9890599,76.4505539
583125,NAGAUR,14.540011,76.1118142
583126,NAGAUR,14.9239102,76.5281574
583127,NAGAUR,14.7333764,76.1495959
583128,NAN,14.9686383,76.5199339
583129,NAN,15.3601675,76.6731066
583130,NAGAUR,14.7644925,76.5957901
583131,NAGAUR,14.7684517,76.0252324
583132,NAN,15.387631,76.613297
583134,NAGAUR,14.9135283,76.5174452
583135,NAGAUR,14.9039582,76.3610434
583136,NAGAUR,14.7414627,76.2643456
583137,NAGAUR,15.2551374,76.4253153
583152,NAN,15.1890833,76.7206667
583153,NAN,15.139393,76.921443
583154,NAN,15.4530092,76.9145674
583155,NAN,15.2395645,76.9003438
583201,NAGAUR,15.2713889,76.391
583203,NAGAUR,15.2625709,76.3839167
583211,NAGAUR,15.2989134,76.4033269
583212,NAGAUR,15.130549,76.2234181
583213,NAGAUR,14.7319307,75.8201614
583214,NAGAUR,15.0615626,76.0938996
583215,NAGAUR,15.3101099,76.4947268
583216,NAGAUR,14.9459657,75.8552549
583217,NAGAUR,14.844843,75.731334
583218,NAGAUR,14.5980018,76.4398295
583219,NAGAUR,15.0361549,76.0052866
583220,NAGAUR,14.9417221,76.1589447
583221,NAN,15.3101099,76.4947268
583222,NAGAUR,15.1457725,76.318435
583223,NAGAUR,15.2228335,76.5959542
583224,NAGAUR,15.0708752,76.1593292
583225,NAGAUR,15.2669444,76.3513056
583226,KOPPAL,15.1724235,76.02249
583227,KOPPAL,15.4246664,76.5532797
583228,KOPPAL,15.2839303,76.2131913
583229,KOPPAL,15.6077111,76.6460627
583230,KOPPAL,15.4415154,76.1377461
583231,KOPPAL,15.3493762,76.1537858
583232,KOPPAL,15.4931104,75.8747716
583233,KOPPAL,15.2757013,76.3246639
583234,KOPPAL,15.3306926,76.3126534
583235,KOPPAL,15.4309207,76.4374368
583236,KOPPAL,15.6078339,76.0203727
583237,KOPPAL,15.5932192,76.2292883
583238,KOPPAL,15.3861097,76.0400424
583239,NAGAUR,15.2828556,76.4195842
583268,KOPPAL,15.4516488,76.5991847
583275,NAN,15.1731921,76.6287065
583276,NAGAUR,15.2858056,76.4909444
